,prot,filename,plddt,rmsd
0,soluprot_66585_ss.pdb,soluprot_66585_ss,39.4089885807504,17.67581993027298
1,soluprot_60784_ss.pdb,soluprot_60784_ss,38.943282674772036,19.633077872472928
2,soluprot_98373_ss.pdb,soluprot_98373_ss,39.20211696869851,11.40576665351454
3,soluprot_237048_ss.pdb,soluprot_237048_ss,43.132921793534926,19.277142982202133
4,soluprot_190886_ss.pdb,soluprot_190886_ss,72.69958762886596,9.794353733883435
5,soluprot_65131_ss.pdb,soluprot_65131_ss,47.56818548387096,10.272511736055261
6,soluprot_187235_ss.pdb,soluprot_187235_ss,59.048276150627615,11.011592816830012
7,soluprot_216486_ss.pdb,soluprot_216486_ss,37.04915446386396,17.357426416873412
8,soluprot_238970_ss.pdb,soluprot_238970_ss,41.134878318584065,14.382553732228237
9,soluprot_1628_ss.pdb,soluprot_1628_ss,45.28836370686312,12.275473832438989
10,soluprot_201968_ss.pdb,soluprot_201968_ss,56.99966972477064,4.169740585659391
11,soluprot_154131_ss.pdb,soluprot_154131_ss,36.35007866023852,24.819111142566094
12,soluprot_25942_ss.pdb,soluprot_25942_ss,34.23572517321016,27.537771652761876
13,soluprot_154760_ss.pdb,soluprot_154760_ss,35.45796816087139,19.752033396895502
14,soluprot_61647_ss.pdb,soluprot_61647_ss,35.356508374384234,20.46952044704005
15,soluprot_170566_ss.pdb,soluprot_170566_ss,37.018021904336166,23.22448846043539
16,soluprot_251874_ss.pdb,soluprot_251874_ss,39.66538163716814,17.4041664810955
17,soluprot_46088_ss.pdb,soluprot_46088_ss,38.87623866015352,17.359602381129502
18,soluprot_223619_ss.pdb,soluprot_223619_ss,36.591254878414894,26.31452960107913
19,soluprot_45522_ss.pdb,soluprot_45522_ss,34.497873825503355,26.510296142724222
20,soluprot_111508_ss.pdb,soluprot_111508_ss,43.38981150793651,14.412232758576234
21,soluprot_210326_ss.pdb,soluprot_210326_ss,32.072139227642275,26.015341164695773
22,soluprot_223160_ss.pdb,soluprot_223160_ss,41.43492863140218,14.519830568942904
23,soluprot_102994_ss.pdb,soluprot_102994_ss,46.93341176470589,7.834766344040234
24,soluprot_241770_ss.pdb,soluprot_241770_ss,85.22006544502618,2.3627372648059652
25,soluprot_163217_ss.pdb,soluprot_163217_ss,38.58332066869301,19.745214821079845
26,soluprot_176844_ss.pdb,soluprot_176844_ss,38.29161814843955,22.825181253496623
27,soluprot_237828_ss.pdb,soluprot_237828_ss,51.49163179916318,10.630748060813417
28,soluprot_79161_ss.pdb,soluprot_79161_ss,43.85576943991299,12.6518148316457
29,soluprot_160569_ss.pdb,soluprot_160569_ss,65.2601204819277,6.79505807738557
30,soluprot_46425_ss.pdb,soluprot_46425_ss,39.947272468714445,20.642128140757745
31,soluprot_57768_ss.pdb,soluprot_57768_ss,36.83254545454545,20.8211454599909
32,soluprot_251069_ss.pdb,soluprot_251069_ss,49.79601894414264,22.05995307725234
33,soluprot_240579_ss.pdb,soluprot_240579_ss,46.233109525807805,19.66076564841904
34,soluprot_24468_ss.pdb,soluprot_24468_ss,34.914632549836355,35.14349953751779
35,soluprot_236888_ss.pdb,soluprot_236888_ss,40.130613409415126,21.566781129192737
36,soluprot_215823_ss.pdb,soluprot_215823_ss,41.72652882205514,31.69449768735267
37,soluprot_19683_ss.pdb,soluprot_19683_ss,39.528306845965766,17.819247867336426
38,soluprot_180997_ss.pdb,soluprot_180997_ss,36.99904506437768,6.001412979749995
39,soluprot_210357_ss.pdb,soluprot_210357_ss,35.73208281499911,25.847114947627972
40,soluprot_168876_ss.pdb,soluprot_168876_ss,45.048109995635095,15.535821153930746
41,soluprot_181533_ss.pdb,soluprot_181533_ss,53.548385561285194,14.713070480049682
42,soluprot_167914_ss.pdb,soluprot_167914_ss,37.400344703770195,17.188663388001014
43,soluprot_52077_ss.pdb,soluprot_52077_ss,36.66223097112861,21.70296915992486
44,soluprot_210280_ss.pdb,soluprot_210280_ss,35.17377584330794,18.72174618858933
45,soluprot_58409_ss.pdb,soluprot_58409_ss,34.58520229144289,18.762868034075435
46,soluprot_172416_ss.pdb,soluprot_172416_ss,41.42440011481056,17.63153495782072
47,soluprot_44351_ss.pdb,soluprot_44351_ss,39.06663027656478,13.226865860718613
48,soluprot_98717_ss.pdb,soluprot_98717_ss,35.76823797930614,23.78357595708271
49,soluprot_224898_ss.pdb,soluprot_224898_ss,38.39893243243243,23.354825273136655
50,soluprot_249348_ss.pdb,soluprot_249348_ss,36.19787620889749,24.946107993752534
51,soluprot_242201_ss.pdb,soluprot_242201_ss,53.03652594263617,6.598820595986257
52,soluprot_65304_ss.pdb,soluprot_65304_ss,41.16985209713024,22.32513407170518
53,soluprot_184975_ss.pdb,soluprot_184975_ss,34.587890271493215,13.573883197687367
54,soluprot_116119_ss.pdb,soluprot_116119_ss,35.49289336653837,25.78067850997987
55,soluprot_53794_ss.pdb,soluprot_53794_ss,38.74526288391463,26.0220786980374
56,soluprot_68660_ss.pdb,soluprot_68660_ss,37.584735588375416,15.19272341312921
57,soluprot_240664_ss.pdb,soluprot_240664_ss,80.531738317757,52.42289036759206
58,soluprot_147363_ss.pdb,soluprot_147363_ss,36.49937688442211,22.55465350173547
59,soluprot_237990_ss.pdb,soluprot_237990_ss,60.72163682864449,7.667761452296421
60,soluprot_219517_ss.pdb,soluprot_219517_ss,37.68483927785116,18.828653304951466
61,soluprot_86526_ss.pdb,soluprot_86526_ss,51.98096584216725,5.867303494710807
62,soluprot_215539_ss.pdb,soluprot_215539_ss,60.68200759373517,4.811928544659998
63,soluprot_123916_ss.pdb,soluprot_123916_ss,33.89910818212941,26.48751815265385
64,soluprot_180952_ss.pdb,soluprot_180952_ss,34.49792425345958,27.948291036145086
65,soluprot_149952_ss.pdb,soluprot_149952_ss,41.03592427616927,17.17225681106111
66,soluprot_209687_ss.pdb,soluprot_209687_ss,42.495609318996415,18.5177560500864
67,soluprot_120632_ss.pdb,soluprot_120632_ss,78.21278604849,2.063974762587448
68,soluprot_26302_ss.pdb,soluprot_26302_ss,39.14116850127011,23.11059736623234
69,soluprot_176203_ss.pdb,soluprot_176203_ss,37.72460756501182,23.378344636401724
70,soluprot_215315_ss.pdb,soluprot_215315_ss,35.51077255071213,20.913407502458195
71,soluprot_252249_ss.pdb,soluprot_252249_ss,40.97557794902193,17.734412580602864
72,soluprot_218919_ss.pdb,soluprot_218919_ss,38.409215719632535,25.631727419227193
73,soluprot_20731_ss.pdb,soluprot_20731_ss,34.253543268038676,27.75123151164002
74,soluprot_51666_ss.pdb,soluprot_51666_ss,71.8632974137931,3.4649996180049367
75,soluprot_234511_ss.pdb,soluprot_234511_ss,67.16774193548387,4.069166422300994
76,soluprot_46177_ss.pdb,soluprot_46177_ss,46.04587113740959,14.997166277372854
77,soluprot_49851_ss.pdb,soluprot_49851_ss,34.3643013899049,15.907484865273794
78,soluprot_167865_ss.pdb,soluprot_167865_ss,38.03555226824458,15.432417924567774
79,soluprot_240776_ss.pdb,soluprot_240776_ss,38.574861407249465,23.07694788393041
80,soluprot_216247_ss.pdb,soluprot_216247_ss,65.68757889546352,7.8396995857117115
81,soluprot_286854_ss.pdb,soluprot_286854_ss,37.4477816091954,17.133143404315238
82,soluprot_30856_ss.pdb,soluprot_30856_ss,31.69604791995787,27.994796332031886
83,soluprot_175204_ss.pdb,soluprot_175204_ss,44.967922077922076,9.237195119714219
84,soluprot_187803_ss.pdb,soluprot_187803_ss,39.307493990384614,16.299744613811335
85,soluprot_44308_ss.pdb,soluprot_44308_ss,47.03671080139373,17.08822707127953
86,soluprot_213966_ss.pdb,soluprot_213966_ss,38.36131734754292,18.325424649362738
87,soluprot_64292_ss.pdb,soluprot_64292_ss,41.21381777529347,16.41088293684324
88,soluprot_180919_ss.pdb,soluprot_180919_ss,37.13519477693145,26.493789220761222
89,soluprot_82792_ss.pdb,soluprot_82792_ss,39.287426376440465,12.696818163446009
90,soluprot_74958_ss.pdb,soluprot_74958_ss,33.699009268136784,24.832618865732798
91,soluprot_51750_ss.pdb,soluprot_51750_ss,45.16049130763417,17.400056564390606
92,soluprot_250667_ss.pdb,soluprot_250667_ss,32.951527353512915,18.59612450280389
93,soluprot_51650_ss.pdb,soluprot_51650_ss,39.96003099814011,23.51453230892952
94,soluprot_20707_ss.pdb,soluprot_20707_ss,45.97377728449871,20.598963684283873
95,soluprot_1897_ss.pdb,soluprot_1897_ss,32.437345876701364,19.428217898339174
96,soluprot_201231_ss.pdb,soluprot_201231_ss,35.10709248170326,13.420439794577822
97,soluprot_239043_ss.pdb,soluprot_239043_ss,33.25527669088876,15.881041134421471
98,soluprot_286837_ss.pdb,soluprot_286837_ss,40.89943913320587,15.511880089939185
99,soluprot_237347_ss.pdb,soluprot_237347_ss,42.31636306924517,15.594119298696395
100,soluprot_238192_ss.pdb,soluprot_238192_ss,42.348821034775234,13.161287338457644
101,soluprot_53327_ss.pdb,soluprot_53327_ss,32.04404692082112,17.25768229854726
102,soluprot_187811_ss.pdb,soluprot_187811_ss,35.805067401960784,15.370296426127744
103,soluprot_224571_ss.pdb,soluprot_224571_ss,37.563737892402855,25.419142413675697
104,soluprot_51834_ss.pdb,soluprot_51834_ss,56.040931615460856,9.413216773459576
105,soluprot_185202_ss.pdb,soluprot_185202_ss,41.72165190839695,26.32068081955506
106,soluprot_190627_ss.pdb,soluprot_190627_ss,32.60708926710663,24.250261334026757
107,soluprot_170145_ss.pdb,soluprot_170145_ss,36.142531152647976,21.046436707673905
108,soluprot_20900_ss.pdb,soluprot_20900_ss,36.50540145985402,28.47926166954231
109,soluprot_215503_ss.pdb,soluprot_215503_ss,45.04038737446198,24.851643622187982
110,soluprot_20039_ss.pdb,soluprot_20039_ss,34.930372081712065,28.536172635592468
111,soluprot_217654_ss.pdb,soluprot_217654_ss,40.40036637931035,11.58523910326733
112,soluprot_252880_ss.pdb,soluprot_252880_ss,31.24079777365492,24.39642941822725
113,soluprot_61535_ss.pdb,soluprot_61535_ss,42.69741155396328,13.489406238408685
114,soluprot_78657_ss.pdb,soluprot_78657_ss,82.85112798264642,1.0592541120092365
115,soluprot_215792_ss.pdb,soluprot_215792_ss,44.5247521685254,20.70121318769126
116,soluprot_252228_ss.pdb,soluprot_252228_ss,40.87001395186606,14.370613144351402
117,soluprot_171378_ss.pdb,soluprot_171378_ss,38.536635873749034,13.03686370927578
118,soluprot_171278_ss.pdb,soluprot_171278_ss,38.12628924418605,29.369182001861105
119,soluprot_168041_ss.pdb,soluprot_168041_ss,43.40548120300752,26.42812626854597
120,soluprot_169576_ss.pdb,soluprot_169576_ss,35.88906781950824,24.275316540288866
121,soluprot_167711_ss.pdb,soluprot_167711_ss,30.70652724185831,29.23126732962541
122,soluprot_47270_ss.pdb,soluprot_47270_ss,42.00663764961915,20.609038902783368
123,soluprot_30862_ss.pdb,soluprot_30862_ss,33.90474767596282,23.944051474477977
124,soluprot_223992_ss.pdb,soluprot_223992_ss,74.19246197718631,13.315879612695023
125,soluprot_18795_ss.pdb,soluprot_18795_ss,35.61142018779343,22.623466215505815
126,soluprot_59053_ss.pdb,soluprot_59053_ss,36.937790753098184,22.878096708547197
127,soluprot_108083_ss.pdb,soluprot_108083_ss,35.393779953620204,25.0898448534702
128,soluprot_83901_ss.pdb,soluprot_83901_ss,41.57597412480974,15.618944571364496
129,soluprot_84395_ss.pdb,soluprot_84395_ss,47.265513413506014,15.82615914142711
130,soluprot_58182_ss.pdb,soluprot_58182_ss,38.81858135495078,23.720944625271336
131,soluprot_20750_ss.pdb,soluprot_20750_ss,42.413108492482735,13.334546239565118
132,soluprot_97614_ss.pdb,soluprot_97614_ss,42.890181086519114,20.27619739168
133,soluprot_43406_ss.pdb,soluprot_43406_ss,29.567559670781893,22.555210848590274
134,soluprot_185328_ss.pdb,soluprot_185328_ss,44.13960836501901,10.667513070931786
135,soluprot_225111_ss.pdb,soluprot_225111_ss,40.79323569482289,15.034775858566752
136,soluprot_89366_ss.pdb,soluprot_89366_ss,41.71359489946052,20.972706508060718
137,soluprot_224277_ss.pdb,soluprot_224277_ss,64.44962918660288,5.359626705977859
138,soluprot_224526_ss.pdb,soluprot_224526_ss,36.64,23.386690177652483
139,soluprot_189534_ss.pdb,soluprot_189534_ss,53.49005221932116,5.803879940587783
140,soluprot_52593_ss.pdb,soluprot_52593_ss,55.952116968698526,7.1409171203391075
141,soluprot_187730_ss.pdb,soluprot_187730_ss,48.88756081946222,15.320380984135236
142,soluprot_243749_ss.pdb,soluprot_243749_ss,36.11746732762506,22.094546089242378
143,soluprot_166083_ss.pdb,soluprot_166083_ss,42.801489361702124,17.264620792596403
144,soluprot_55012_ss.pdb,soluprot_55012_ss,44.60639886039887,11.887000725985596
145,soluprot_224314_ss.pdb,soluprot_224314_ss,44.579259489732415,7.764433679587835
146,soluprot_165454_ss.pdb,soluprot_165454_ss,62.10958188153311,4.072153118180533
147,soluprot_64847_ss.pdb,soluprot_64847_ss,63.669163694015054,16.676468748110533
148,soluprot_43687_ss.pdb,soluprot_43687_ss,31.986935123042503,22.435729581807347
149,soluprot_98640_ss.pdb,soluprot_98640_ss,31.53257125530625,20.816687338434907
150,soluprot_68178_ss.pdb,soluprot_68178_ss,37.37795339412361,22.176113731106753
151,soluprot_21571_ss.pdb,soluprot_21571_ss,40.48925407925408,36.77913437692524
152,soluprot_53246_ss.pdb,soluprot_53246_ss,34.516267441860464,15.066567629969393
153,soluprot_23491_ss.pdb,soluprot_23491_ss,34.86352749301025,40.50504366683475
154,soluprot_207919_ss.pdb,soluprot_207919_ss,35.691189008731385,22.006238098918256
155,soluprot_93674_ss.pdb,soluprot_93674_ss,39.425930757651784,14.394897428423064
156,soluprot_250669_ss.pdb,soluprot_250669_ss,35.011538388445466,22.18045371188026
157,soluprot_169360_ss.pdb,soluprot_169360_ss,35.33451101321586,16.341619266615957
158,soluprot_24937_ss.pdb,soluprot_24937_ss,41.010873709293094,22.606040661025386
159,soluprot_45652_ss.pdb,soluprot_45652_ss,31.742187054462505,24.099888934127286
160,soluprot_177043_ss.pdb,soluprot_177043_ss,38.743295400663825,18.443202542390733
161,soluprot_112745_ss.pdb,soluprot_112745_ss,35.342417543859646,21.306895334646885
162,soluprot_43795_ss.pdb,soluprot_43795_ss,51.195685589519655,12.583832333139771
163,soluprot_17339_ss.pdb,soluprot_17339_ss,58.368061836640514,9.859742818308277
164,soluprot_35343_ss.pdb,soluprot_35343_ss,54.51889049512106,6.837913564977609
165,soluprot_117193_ss.pdb,soluprot_117193_ss,72.23613333333334,3.2331720533919808
166,soluprot_180905_ss.pdb,soluprot_180905_ss,36.760599388379205,19.982531262846287
167,soluprot_28968_ss.pdb,soluprot_28968_ss,35.930620985010705,17.593065824453934
168,soluprot_218726_ss.pdb,soluprot_218726_ss,33.688623718887264,22.61510694284378
169,soluprot_286720_ss.pdb,soluprot_286720_ss,36.57125741839763,32.2439362834871
170,soluprot_54250_ss.pdb,soluprot_54250_ss,34.99549458313707,30.106351014805405
171,soluprot_109648_ss.pdb,soluprot_109648_ss,44.339041684572415,14.852712953673397
172,soluprot_57992_ss.pdb,soluprot_57992_ss,35.473015625,17.66532769977961
173,soluprot_144217_ss.pdb,soluprot_144217_ss,38.52908659924147,21.392832751705864
174,soluprot_27230_ss.pdb,soluprot_27230_ss,34.1939054683457,33.359545290297596
175,soluprot_45882_ss.pdb,soluprot_45882_ss,48.45150645624103,10.242306075530092
176,soluprot_104908_ss.pdb,soluprot_104908_ss,63.03154126213592,5.765971802837219
177,soluprot_241490_ss.pdb,soluprot_241490_ss,61.348076009501185,11.429071822593398
178,soluprot_10864_ss.pdb,soluprot_10864_ss,48.961510673234805,11.990897454421892
179,soluprot_109379_ss.pdb,soluprot_109379_ss,32.93501034126163,16.762244493815142
180,soluprot_237674_ss.pdb,soluprot_237674_ss,49.93554016620499,15.987618962628192
181,soluprot_234638_ss.pdb,soluprot_234638_ss,58.19367111650486,5.35977134780522
182,soluprot_17159_ss.pdb,soluprot_17159_ss,37.98880981101729,17.002250801638706
183,soluprot_251032_ss.pdb,soluprot_251032_ss,44.882065313327445,14.563776485260421
184,soluprot_234734_ss.pdb,soluprot_234734_ss,33.44521839563209,28.573204274250234
185,soluprot_45685_ss.pdb,soluprot_45685_ss,36.39330051570558,13.912759321151976
186,soluprot_1626_ss.pdb,soluprot_1626_ss,31.734759246336356,26.408980359924808
187,soluprot_242911_ss.pdb,soluprot_242911_ss,62.89037099494097,9.216194693493902
188,soluprot_43733_ss.pdb,soluprot_43733_ss,43.037212355212354,18.990459956260548
189,soluprot_224042_ss.pdb,soluprot_224042_ss,38.06959097320169,12.048610805847394
190,soluprot_232219_ss.pdb,soluprot_232219_ss,66.23617606602475,12.864728398866918
191,soluprot_94341_ss.pdb,soluprot_94341_ss,50.853180811808116,6.387828303687086
192,soluprot_249753_ss.pdb,soluprot_249753_ss,39.95679752066116,18.933486459491064
193,soluprot_224296_ss.pdb,soluprot_224296_ss,34.175955619183966,19.314498009853136
194,soluprot_232556_ss.pdb,soluprot_232556_ss,63.81534045393859,2.7029414029691465
195,soluprot_43750_ss.pdb,soluprot_43750_ss,38.905863636363634,15.914251329241317
196,soluprot_97313_ss.pdb,soluprot_97313_ss,44.98565775401069,14.369018837919988
197,soluprot_97442_ss.pdb,soluprot_97442_ss,34.92835323923271,21.203632220787917
198,soluprot_210328_ss.pdb,soluprot_210328_ss,35.264347826086954,25.249469660440084
199,soluprot_58803_ss.pdb,soluprot_58803_ss,31.49588346456693,23.664405663205937
200,soluprot_43910_ss.pdb,soluprot_43910_ss,55.3291639451339,11.552366452820527
201,soluprot_40118_ss.pdb,soluprot_40118_ss,34.72437136739064,24.039536846654087
202,soluprot_210355_ss.pdb,soluprot_210355_ss,36.383612863830656,33.64134248628302
203,soluprot_237826_ss.pdb,soluprot_237826_ss,60.63163498098859,10.976525203507222
204,soluprot_125904_ss.pdb,soluprot_125904_ss,46.81061224489796,6.234539668754434
205,soluprot_206829_ss.pdb,soluprot_206829_ss,40.87141891891892,19.286697684599165
206,soluprot_57666_ss.pdb,soluprot_57666_ss,34.85188616071429,16.019754601733652
207,soluprot_176825_ss.pdb,soluprot_176825_ss,44.598479207920796,17.212018802664115
208,soluprot_95847_ss.pdb,soluprot_95847_ss,33.07271276595745,15.066872923347116
209,soluprot_217197_ss.pdb,soluprot_217197_ss,37.92118690313779,14.968422675635754
210,soluprot_170303_ss.pdb,soluprot_170303_ss,37.269814471243045,25.608417823427363
211,soluprot_172457_ss.pdb,soluprot_172457_ss,30.96390410958904,19.288697593759043
212,soluprot_163047_ss.pdb,soluprot_163047_ss,37.04476287262872,20.214300739538313
213,soluprot_190750_ss.pdb,soluprot_190750_ss,32.95267707954958,17.63666038287698
214,soluprot_45644_ss.pdb,soluprot_45644_ss,36.76675315315315,26.43660760177778
215,soluprot_113544_ss.pdb,soluprot_113544_ss,54.25195838433293,8.444482959141192
216,soluprot_87770_ss.pdb,soluprot_87770_ss,36.796767507002805,21.434232271281566
217,soluprot_110224_ss.pdb,soluprot_110224_ss,38.786337603617184,11.094185978798084
218,soluprot_155052_ss.pdb,soluprot_155052_ss,34.548230443503456,23.226368700641377
219,soluprot_67485_ss.pdb,soluprot_67485_ss,37.66389921722114,13.251497947026609
220,soluprot_51739_ss.pdb,soluprot_51739_ss,54.32933333333333,8.534518599419384
221,soluprot_242352_ss.pdb,soluprot_242352_ss,96.8689958158996,0.9739390789491527
222,soluprot_84587_ss.pdb,soluprot_84587_ss,45.72200724966017,21.374458075205194
223,soluprot_187809_ss.pdb,soluprot_187809_ss,38.839223424570335,12.837839532087335
224,soluprot_42824_ss.pdb,soluprot_42824_ss,45.77690654205607,12.238905532270094
225,soluprot_64875_ss.pdb,soluprot_64875_ss,43.4741638225256,12.89413223280136
226,soluprot_190857_ss.pdb,soluprot_190857_ss,35.77483941605839,18.906979964176763
227,soluprot_182263_ss.pdb,soluprot_182263_ss,35.103299663299666,30.081021471278547
228,soluprot_215080_ss.pdb,soluprot_215080_ss,50.38807617996136,17.065451921748277
229,soluprot_224477_ss.pdb,soluprot_224477_ss,50.41539168197761,19.39247217151109
230,soluprot_217586_ss.pdb,soluprot_217586_ss,38.300339912280705,13.508798211355186
231,soluprot_240580_ss.pdb,soluprot_240580_ss,40.437565071368596,23.51774474781509
232,soluprot_58439_ss.pdb,soluprot_58439_ss,72.89678529062871,9.064387264224182
233,soluprot_103220_ss.pdb,soluprot_103220_ss,42.70216596343179,19.534999977292262
234,soluprot_188031_ss.pdb,soluprot_188031_ss,41.9751908045977,18.91837974167595
235,soluprot_123934_ss.pdb,soluprot_123934_ss,36.710648738563904,20.70320142300557
236,soluprot_61550_ss.pdb,soluprot_61550_ss,82.18865397461589,4.9034316410538255
237,soluprot_237561_ss.pdb,soluprot_237561_ss,39.219637004405286,22.120443312442724
238,soluprot_37870_ss.pdb,soluprot_37870_ss,37.28037407568509,20.11914872669411
239,soluprot_20758_ss.pdb,soluprot_20758_ss,42.649733995907624,20.703696104061372
240,soluprot_73293_ss.pdb,soluprot_73293_ss,55.6850397275823,11.459367306290508
241,soluprot_176209_ss.pdb,soluprot_176209_ss,33.803826254826255,19.062273956227965
242,soluprot_201788_ss.pdb,soluprot_201788_ss,36.02163421828909,20.233627807559213
243,soluprot_250645_ss.pdb,soluprot_250645_ss,35.86196866686373,39.98641924476686
244,soluprot_1346_ss.pdb,soluprot_1346_ss,89.64826941986233,1.3033183131934694
245,soluprot_242364_ss.pdb,soluprot_242364_ss,70.5978247734139,6.791278222749029
246,soluprot_61578_ss.pdb,soluprot_61578_ss,86.96278929513758,2.3287210292553913
247,soluprot_45916_ss.pdb,soluprot_45916_ss,39.73126718691936,11.108904249957535
248,soluprot_193638_ss.pdb,soluprot_193638_ss,72.3528531598513,1.9160244064947864
249,soluprot_82464_ss.pdb,soluprot_82464_ss,36.783700534759355,16.9484831132726
250,soluprot_235868_ss.pdb,soluprot_235868_ss,40.76428813559322,37.09286155721186
251,soluprot_236731_ss.pdb,soluprot_236731_ss,57.30853312302839,7.093409355228449
252,soluprot_167963_ss.pdb,soluprot_167963_ss,51.41707679935666,16.54493602122802
253,soluprot_18314_ss.pdb,soluprot_18314_ss,38.2014546376077,23.29312237125134
254,soluprot_162899_ss.pdb,soluprot_162899_ss,51.378589626933575,11.527907042900795
255,soluprot_123037_ss.pdb,soluprot_123037_ss,34.22781872781873,23.910389162596076
256,soluprot_181444_ss.pdb,soluprot_181444_ss,34.839090909090906,22.07908422613332
257,soluprot_288516_ss.pdb,soluprot_288516_ss,49.51966382338184,20.084365672217494
258,soluprot_245540_ss.pdb,soluprot_245540_ss,39.886017006802724,32.209963192776655
259,soluprot_222859_ss.pdb,soluprot_222859_ss,67.53422282120395,8.875836983097766
260,soluprot_82344_ss.pdb,soluprot_82344_ss,41.096173086543274,28.371904258762566
261,soluprot_170736_ss.pdb,soluprot_170736_ss,40.84257039420756,27.07959786367091
262,soluprot_177651_ss.pdb,soluprot_177651_ss,35.64372567409144,27.500251660390706
263,soluprot_106157_ss.pdb,soluprot_106157_ss,39.58206644144144,15.935912234417717
264,soluprot_242544_ss.pdb,soluprot_242544_ss,37.9110294117647,6.96249858938963
265,soluprot_120634_ss.pdb,soluprot_120634_ss,81.53901564537158,2.2962840107650484
266,soluprot_207927_ss.pdb,soluprot_207927_ss,38.0951584213452,25.592942744132955
267,soluprot_235907_ss.pdb,soluprot_235907_ss,73.5292715231788,24.49967157751426
268,soluprot_19111_ss.pdb,soluprot_19111_ss,44.421394867549665,19.616199017259582
269,soluprot_222847_ss.pdb,soluprot_222847_ss,40.311702296120345,14.533201224002386
270,soluprot_22763_ss.pdb,soluprot_22763_ss,44.84237888647867,12.659193816129743
271,soluprot_53583_ss.pdb,soluprot_53583_ss,37.22003118503119,18.597278169566792
272,soluprot_224062_ss.pdb,soluprot_224062_ss,36.0178947368421,16.247909019974905
273,soluprot_177303_ss.pdb,soluprot_177303_ss,31.065929632999694,27.088670250228844
274,soluprot_61769_ss.pdb,soluprot_61769_ss,36.35448916408669,27.037129813575223
275,soluprot_12414_ss.pdb,soluprot_12414_ss,47.74260822898032,20.122979220206204
276,soluprot_63543_ss.pdb,soluprot_63543_ss,39.36853439680957,7.040568086290082
277,soluprot_98463_ss.pdb,soluprot_98463_ss,31.620659143829478,33.03109215746251
278,soluprot_57877_ss.pdb,soluprot_57877_ss,66.67785321100918,5.27541967633168
279,soluprot_287614_ss.pdb,soluprot_287614_ss,35.444044240400665,21.168187943056175
280,soluprot_68514_ss.pdb,soluprot_68514_ss,42.53954784437434,16.72149827930236
281,soluprot_92003_ss.pdb,soluprot_92003_ss,34.41349705304519,19.993206417577877
282,soluprot_189070_ss.pdb,soluprot_189070_ss,34.97881212121212,20.09984827008438
283,soluprot_48635_ss.pdb,soluprot_48635_ss,41.488737166324434,10.69801114222717
284,soluprot_179168_ss.pdb,soluprot_179168_ss,35.89846750727449,19.884540707180076
285,soluprot_185298_ss.pdb,soluprot_185298_ss,52.06487878787878,13.456191950350929
286,soluprot_1669_ss.pdb,soluprot_1669_ss,36.14184842883549,14.467719761923105
287,soluprot_48648_ss.pdb,soluprot_48648_ss,55.198025,10.523918479891995
288,soluprot_12406_ss.pdb,soluprot_12406_ss,41.66951677089256,16.844626187588894
289,soluprot_58907_ss.pdb,soluprot_58907_ss,47.95970556161396,5.108654444026259
290,soluprot_217228_ss.pdb,soluprot_217228_ss,35.92059502013914,30.873894677788908
291,soluprot_175058_ss.pdb,soluprot_175058_ss,53.371874015748034,12.43890308744543
292,soluprot_234970_ss.pdb,soluprot_234970_ss,32.169874039938556,21.22575668543306
293,soluprot_215102_ss.pdb,soluprot_215102_ss,40.05591859807801,19.142835611865873
294,soluprot_243262_ss.pdb,soluprot_243262_ss,73.90130242825606,10.059781359993687
295,soluprot_178441_ss.pdb,soluprot_178441_ss,38.06889328063241,20.976405130949246
296,soluprot_241764_ss.pdb,soluprot_241764_ss,40.60653347732181,12.462448267072611
297,soluprot_3797_ss.pdb,soluprot_3797_ss,41.60292288557214,11.782473551061834
298,soluprot_61283_ss.pdb,soluprot_61283_ss,54.807510398098636,8.486336515020371
299,soluprot_86764_ss.pdb,soluprot_86764_ss,46.446247379454924,18.465973843486623
